"id do Tweet","link permanente do Tweet","texto do Tweet","horário","impressões","engajamentos","taxa de engajamento","retweets","respostas","favoritos","cliques no perfil do usuário:","cliques no URL","cliques em hashtags:","expansões de detalhes:","cliques no link permanente","aberturas de aplicativos","instalações de aplicativo:","seguiram","Tweet enviado por e-mail","número de telefone discado","visualizações da mídia","engajamentos com mídia","impressões promovido(a)(s)","engajamentos promovido(a)(s)","taxa de engajamento promovido(a)(s)","retweets promovido(a)(s)","respostas promovido(a)(s)","favoritos promovido(a)(s)","cliques no perfil do usuário: promovido(a)(s)","cliques no URL promovido(a)(s)","cliques em hashtags: promovido(a)(s)","expansões de detalhes: promovido(a)(s)","cliques no link permanente promovido(a)(s)","aberturas de aplicativos promovido(a)(s)","instalações de aplicativo: promovido(a)(s)","seguiram promovido(a)(s)","Tweet enviado por e-mail promovido(a)(s)","número de telefone discado promovido(a)(s)","visualizações da mídia promovido(a)(s)","engajamentos com mídia promovido(a)(s)"
"1509203349421363214","https://twitter.com/vayno/status/1509203349421363214","rodeado de maluco e de carente https://t.co/M3WlWPRp7o","2022-03-30 16:18 +0000","299.0","15.0","0.05016722408026756","0.0","10.0","1.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509199944254693392","https://twitter.com/vayno/status/1509199944254693392","@FriendCircleBot @Talal916 😳","2022-03-30 16:04 +0000","25.0","1.0","0.04","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509188885238198275","https://twitter.com/vayno/status/1509188885238198275","🥵 https://t.co/mW6Tu0kJAH","2022-03-30 15:20 +0000","59.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509167695207538699","https://twitter.com/vayno/status/1509167695207538699","pensando em trocar de nick da smurf, mas eu passo mal rindo do ""be my gf"" por causa do bazana","2022-03-30 13:56 +0000","63.0","1.0","0.015873015873015872","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509156603924262920","https://twitter.com/vayno/status/1509156603924262920","@Felipe_A_Rato um vodzinho não mata ninguém
shaueahuaehuea","2022-03-30 13:12 +0000","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509154379512913920","https://twitter.com/vayno/status/1509154379512913920","Definitivamente eu não sou, mas fodase, mantenho a mente limpa de ser o homem mais bonito que meus amigos conhecem 😌
Ser iludido por outros &lt; Se auto iludir","2022-03-30 13:03 +0000","78.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509004344246554632","https://twitter.com/vayno/status/1509004344246554632","@Kynn_San que papinho","2022-03-30 03:07 +0000","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509004147831541761","https://twitter.com/vayno/status/1509004147831541761","@Kynn_San ranked player &gt; jogar com o kynn 

cara, esse nome me da gatilho, tu tá ligado, né?","2022-03-30 03:06 +0000","21.0","1.0","0.047619047619047616","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509003739285311491","https://twitter.com/vayno/status/1509003739285311491","tenho que voltar pro meu lolzinho, sou uma negação no resto

até no lol, to full burro, enferrujado
vou maratonar uns vodzin denovo","2022-03-30 03:05 +0000","98.0","4.0","0.04081632653061224","0.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1509002633469734922","https://twitter.com/vayno/status/1509002633469734922","ele pode, mas não consegue https://t.co/3ndouD5li9","2022-03-30 03:00 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508868332287635464","https://twitter.com/vayno/status/1508868332287635464","4... 4 skins seguidas de adc...

irei a falência","2022-03-29 18:06 +0000","74.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508866375305113604","https://twitter.com/vayno/status/1508866375305113604","@dudu_araujo8 @giu_ventimiglia VOU BARRAR TUA ENTRADA AQUI EM CASA, SEU HIPOCRITA","2022-03-29 17:59 +0000","26.0","2.0","0.07692307692307693","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508864545258971142","https://twitter.com/vayno/status/1508864545258971142","@dudu_araujo8 @giu_ventimiglia SIM, EU MACETARIA A AHRI POR ESSES MOTIVOS","2022-03-29 17:51 +0000","50.0","8.0","0.16","0.0","1.0","1.0","1.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508861635078889481","https://twitter.com/vayno/status/1508861635078889481","Se o @Aw__Moon chegando no Brasil não for assim ele tá zuando errado https://t.co/KRSJyxZgwO","2022-03-29 17:40 +0000","96.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508861040951533569","https://twitter.com/vayno/status/1508861040951533569","@giu_ventimiglia Gostosa, rabuda e com orelha de gato eh o que vende, né?","2022-03-29 17:38 +0000","34.0","5.0","0.14705882352941177","0.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508822519930925072","https://twitter.com/vayno/status/1508822519930925072","Brasil eh terra sem lei ahuahsuahsu vsf https://t.co/RpZcZrmg8b","2022-03-29 15:04 +0000","84.0","2.0","0.023809523809523808","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508821912398581763","https://twitter.com/vayno/status/1508821912398581763","@Kynn_San https://t.co/8794FmgYls","2022-03-29 15:02 +0000","58.0","1.0","0.017241379310344827","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508815097011093507","https://twitter.com/vayno/status/1508815097011093507","...Até que durou, me diz o porque perdeu tanto tempo aqui, TE FAÇO UM FAVOR, MELHOR EU SUMIRRRRR

E OOO QUEEE????

FUIIII MAIS UM EM SUAS MÃOS, NÃO SEI SE POR CARÊNCIA OU FALTA DE OPÇÃO
EU SÓ SEI QUE EU SENTI AMOR, QUE PENA SÓ EU SENTI AMORRRRR...

bom dia amigos","2022-03-29 14:35 +0000","103.0","2.0","0.019417475728155338","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508813862879080457","https://twitter.com/vayno/status/1508813862879080457","@luisftreu Porque tu tem uma camisa tua abraçada com o bolsonaro?","2022-03-29 14:30 +0000","25.0","1.0","0.04","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508810903772356613","https://twitter.com/vayno/status/1508810903772356613","@OPanicH2O nao irei cair em suas traquinagens","2022-03-29 14:18 +0000","33.0","2.0","0.06060606060606061","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508810352531750922","https://twitter.com/vayno/status/1508810352531750922","@OPanicH2O 🥺
já tenho meu proximo nick, mas num posso falar

os safados ladroes de nick estão em todos os lugares","2022-03-29 14:16 +0000","34.0","1.0","0.029411764705882353","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508809939002830855","https://twitter.com/vayno/status/1508809939002830855","@OPanicH2O cringe","2022-03-29 14:14 +0000","50.0","1.0","0.02","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508803620975882248","https://twitter.com/vayno/status/1508803620975882248","@demonallchan poh, não tinha um cuzcuz com ovo meo https://t.co/WknfxrY8D6","2022-03-29 13:49 +0000","59.0","1.0","0.01694915254237288","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508802454875426819","https://twitter.com/vayno/status/1508802454875426819","Isso motiva muita gurizada nova, igual a época do free fire, muito foda
Além de que o luva é tipo um poço de alto astral, o cara aparenta ser muito gente boa, po
Mesmo que sature falar dele por varias semanas, eu acho que super vale a pena","2022-03-29 13:45 +0000","81.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508802452522475526","https://twitter.com/vayno/status/1508802452522475526","Já falei pros mlk do disc, mas se trabalharem direitinho na imagem desse cara vai ser incrível
uma imagem saudável do brasil no exterior, além de uma figura que deu certo nas redes sociais com muito pouco, um celular e uma bola. https://t.co/tfvpFczwAZ","2022-03-29 13:45 +0000","254.0","7.0","0.027559055118110236","1.0","1.0","2.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508800670165610501","https://twitter.com/vayno/status/1508800670165610501","HSAUSAHUAEHUAEHUAEHAEUAEHUHU ah vai se fuder cara https://t.co/R7tk5cJeXx","2022-03-29 13:38 +0000","72.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508793963356073984","https://twitter.com/vayno/status/1508793963356073984","@raphaelafl valeu patroa, é minha cara mesmo, irei tentar 
🫂🥺","2022-03-29 13:11 +0000","48.0","4.0","0.08333333333333333","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508790916450070533","https://twitter.com/vayno/status/1508790916450070533","Da main peelzinho pra mono rengar, eu fui eu tava 

Quando que eu encontrarei meu main e vou sair do platina hardstuck ? 😔😔 https://t.co/vVUelzV5II https://t.co/yzlZqLFGHS","2022-03-29 12:59 +0000","401.0","28.0","0.06982543640897755","0.0","2.0","1.0","8.0","0.0","0.0","12.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508645079434645512","https://twitter.com/vayno/status/1508645079434645512","Por meio deste venho declarar 0 apoio ao Moru, porque tenho certeza que não teria capacidade pras provas práticas por motivos de ""pra ele eh tudo cinza""(te amo moru)
E estou disposto a formar uma aliança com qualquer um que odeie carecas o Moru e que não seja o kilu4
paneligabbb https://t.co/hNTOqg4Hpj","2022-03-29 03:19 +0000","95.0","4.0","0.042105263157894736","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508634443031982084","https://twitter.com/vayno/status/1508634443031982084","o termo ""fudido"" é muito bom

do mesmo jeito que ao inves de xingar alguem de ""puta"" ou sei lá o q
usar o termo ""AQUELA BUCETUDA, LÁ"" é maravilhoso

valorizem os termos em portugues","2022-03-29 02:37 +0000","88.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508633861391007746","https://twitter.com/vayno/status/1508633861391007746","@Nequisuis sem peso do rocklee nós so anda pra frente, só essa semana eu já mandei uns 5 ""vai toma no cu, seu fudido irritante do krl, para de encher o saco""","2022-03-29 02:35 +0000","35.0","2.0","0.05714285714285714","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508631940789948423","https://twitter.com/vayno/status/1508631940789948423","oh meu ainda bem que não devo nada pra ninguém, não deixo mais ninguém encher a porra do meu saco

valeu @ deus por mais uma semana com a saúde mental em dia

boa noite","2022-03-29 02:27 +0000","157.0","7.0","0.044585987261146494","0.0","3.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508630605390561282","https://twitter.com/vayno/status/1508630605390561282","@Segrel_ bora segrel, só faz efeito se postar foto 
bom treino amigo 🫂","2022-03-29 02:22 +0000","31.0","2.0","0.06451612903225806","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508627450212855809","https://twitter.com/vayno/status/1508627450212855809","ANO DE COPA FAMILIA https://t.co/vySq0ts3N7","2022-03-29 02:09 +0000","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508625497172889601","https://twitter.com/vayno/status/1508625497172889601","cai num mundo que eu não tava esperando, eu já conheci as de Owari no Seraph, mas eu descobri as MAD, vulgo AMV de mangá","2022-03-29 02:02 +0000","76.0","1.0","0.013157894736842105","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508589920159473665","https://twitter.com/vayno/status/1508589920159473665","meu humor está quebrado
perdi meus lados com o
""PUTA DO CADETE""

 sahusheauheauhaeueahua https://t.co/2NQkaqIkUi","2022-03-28 23:40 +0000","78.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508585269578113028","https://twitter.com/vayno/status/1508585269578113028","@1ntrovrt @Nequisuis CARA???????????? QUE QUE EU TIVE QUE LER HOJE, CASCA?","2022-03-28 23:22 +0000","23.0","1.0","0.043478260869565216","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508581158942040064","https://twitter.com/vayno/status/1508581158942040064","aponta onde dói","2022-03-28 23:05 +0000","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508579786913947660","https://twitter.com/vayno/status/1508579786913947660","*fazem piada comigo
*fico triste
meus amigos: https://t.co/aUjPK40iVD","2022-03-28 23:00 +0000","98.0","20.0","0.20408163265306123","0.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508555015912312833","https://twitter.com/vayno/status/1508555015912312833","@natoichi Ele definitivamente tinha um bom gosto","2022-03-28 21:21 +0000","26.0","1.0","0.038461538461538464","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508553103464927242","https://twitter.com/vayno/status/1508553103464927242","@natoichi 7/10 tinha uma identidade única, deixou a desejar em alguns aspectos, mas era muito gostoso
nota só não é maior porque 7 parece bastante um numero triangular","2022-03-28 21:14 +0000","51.0","3.0","0.058823529411764705","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508472884104241162","https://twitter.com/vayno/status/1508472884104241162","Eu jogando cuphead
Dudu: bah meu que dedo rápido, deve fazer sucesso com as mulheres

Não.","2022-03-28 15:55 +0000","89.0","2.0","0.02247191011235955","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508470836726050816","https://twitter.com/vayno/status/1508470836726050816","Se errou foi tentando acertar","2022-03-28 15:47 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508470719704973314","https://twitter.com/vayno/status/1508470719704973314","E o resto tá usando nick de duozinho

Quem dera... https://t.co/Zn49vsM7Zy","2022-03-28 15:47 +0000","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508470237087387649","https://twitter.com/vayno/status/1508470237087387649","De cria https://t.co/GTNaKbCz1e","2022-03-28 15:45 +0000","107.0","3.0","0.028037383177570093","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508466457751040003","https://twitter.com/vayno/status/1508466457751040003","@Aw__Moon https://t.co/Fr0hiFEHHY","2022-03-28 15:30 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508463795680727041","https://twitter.com/vayno/status/1508463795680727041","Nao?!?! Mas provavelmente alguma coisa ele ia ouvir https://t.co/zXug9OVFpH","2022-03-28 15:19 +0000","75.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508443103568486404","https://twitter.com/vayno/status/1508443103568486404","estou louco demais e olha que nada demais aconteceu
e eu to voltando a ver conteudo de lol, oh boy","2022-03-28 13:57 +0000","65.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508436221667811344","https://twitter.com/vayno/status/1508436221667811344","eh isso não fui criativo o suficiente, vou fazer um trabalho sobre os dados do meu tt

mas meu colega foi o master mind aqui, o cara vai meter um trabalho sobre a pokedex de pokemon, vai ficar foda demais, porra","2022-03-28 13:29 +0000","119.0","5.0","0.04201680672268908","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508422459229417479","https://twitter.com/vayno/status/1508422459229417479","@Kynn_San Eh o mínimo 🤭","2022-03-28 12:35 +0000","29.0","1.0","0.034482758620689655","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508276093987532800","https://twitter.com/vayno/status/1508276093987532800","VAI VAI

IMITA A CUICA","2022-03-28 02:53 +0000","91.0","6.0","0.06593406593406594","0.0","1.0","1.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508258621196541952","https://twitter.com/vayno/status/1508258621196541952","@Kynn_San disse o kynn","2022-03-28 01:44 +0000","13.0","1.0","0.07692307692307693","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508258253188341762","https://twitter.com/vayno/status/1508258253188341762","@miiyng HMMMM MATO QUENTE, HMMMM","2022-03-28 01:42 +0000","7.0","1.0","0.14285714285714285","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508258182929559553","https://twitter.com/vayno/status/1508258182929559553","@miiyng como deletar um tweet google pesquisar","2022-03-28 01:42 +0000","12.0","1.0","0.08333333333333333","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508258080450088967","https://twitter.com/vayno/status/1508258080450088967","@Kynn_San ahhhh claro, claro

devo tá sim sahuaehueahaeu","2022-03-28 01:42 +0000","18.0","2.0","0.1111111111111111","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508257876359458817","https://twitter.com/vayno/status/1508257876359458817","@miiyng chora carioca","2022-03-28 01:41 +0000","13.0","1.0","0.07692307692307693","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508257830326915091","https://twitter.com/vayno/status/1508257830326915091","@miiyng MEU DEUSSSSS PAPA ANJO DO KRL SAHUAEHEUAHAEUAEHUAEHUA SAFADA","2022-03-28 01:41 +0000","12.0","2.0","0.16666666666666666","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508255726980014089","https://twitter.com/vayno/status/1508255726980014089","@miiyng ASHAUHAEUHEAUEHAUAEHUAE pra ti ó https://t.co/AZ56V4JLrQ","2022-03-28 01:32 +0000","47.0","2.0","0.0425531914893617","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508255551653883911","https://twitter.com/vayno/status/1508255551653883911","@miiyng claro que não, não tenho 15 anos","2022-03-28 01:32 +0000","23.0","1.0","0.043478260869565216","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508255429784129540","https://twitter.com/vayno/status/1508255429784129540","vire fã do Baki desde que ele veio pro Brasil, bateu em carioca e adotou um cachorro de rua","2022-03-28 01:31 +0000","98.0","2.0","0.02040816326530612","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508254557679333378","https://twitter.com/vayno/status/1508254557679333378","@Nequisuis vayninho bala tensa, não mirei em ninguém, mas acertou uma gurizada","2022-03-28 01:28 +0000","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508250802481250311","https://twitter.com/vayno/status/1508250802481250311","Nooossaaa quem poderia imaginar que existe jovens imaturos, carentes com necessidade de aprovação que entram em relacionamentos(web tbm)pra se sentirem especiais e acabam sendo completamente egocêntricos tóxicos e insensíveis,  nooosssa nunca imaginaria isso
Kkkkj","2022-03-28 01:13 +0000","216.0","17.0","0.0787037037037037","0.0","3.0","5.0","3.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508123993546575872","https://twitter.com/vayno/status/1508123993546575872","poh, fazia um tempo que eu nao assistia cblol, mas jogar de jinx com esse tk ai, tá doido eu tbm nao faria galeforce

que cara bom, salvando tudo","2022-03-27 16:49 +0000","83.0","2.0","0.024096385542168676","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1508096655647817732","https://twitter.com/vayno/status/1508096655647817732","Ahsusheushsu cara eu vou postar um stories assim na próxima vei, muito bom https://t.co/Dgo5b6dKOU","2022-03-27 15:00 +0000","74.0","1.0","0.013513513513513514","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507974708117004292","https://twitter.com/vayno/status/1507974708117004292","Voltarei a jogar lol, só pra testar um negócio aqui","2022-03-27 06:56 +0000","65.0","1.0","0.015384615384615385","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507917738022424593","https://twitter.com/vayno/status/1507917738022424593","ue nera gay?","2022-03-27 03:09 +0000","54.0","3.0","0.05555555555555555","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507901574525370371","https://twitter.com/vayno/status/1507901574525370371","@Nequisuis trai o duo hasueahueahu","2022-03-27 02:05 +0000","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507898302364372998","https://twitter.com/vayno/status/1507898302364372998","@Nequisuis to jogando mal tbm","2022-03-27 01:52 +0000","12.0","1.0","0.08333333333333333","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507897760254775296","https://twitter.com/vayno/status/1507897760254775296","cabô o remedio","2022-03-27 01:50 +0000","49.0","1.0","0.02040816326530612","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507887508587167744","https://twitter.com/vayno/status/1507887508587167744","@whoisVvdc DA PEEL GOSTOSA","2022-03-27 01:09 +0000","19.0","1.0","0.05263157894736842","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1507886549463187462","https://twitter.com/vayno/status/1507886549463187462","q fase perdi pra jobber de veigar e kassadin

😔","2022-03-27 01:05 +0000","84.0","2.0","0.023809523809523808","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
